11D6658,2019-09-28 07:45:00.000,52.89551
11D6687,2019-09-28 07:45:00.000,59.64362
11D6694,2019-09-28 07:45:00.000,9.47884
11D6121,2019-09-28 07:30:00.000,61.37249
11D61F3,2019-09-28 07:30:00.000,54.44164
11D61F6,2019-09-28 07:30:00.000,58.9898
11D622D,2019-09-28 07:30:00.000,28.94416
11D6243,2019-09-28 07:30:00.000,41.014
11D6251,2019-09-28 07:30:00.000,53.23338
11D627F,2019-09-28 07:30:00.000,31.38824
11D62C3,2019-09-28 07:30:00.000,11.24907
11D62D1,2019-09-28 07:30:00.000,3.83062
11D6321,2019-09-28 07:30:00.000,48.77031
11D632C,2019-09-28 07:30:00.000,49.31189
11D6369,2019-09-28 07:30:00.000,48.62193
11D636D,2019-09-28 07:30:00.000,41.78208
11D63BB,2019-09-28 07:30:00.000,16.8188
11D63BD,2019-09-28 07:30:00.000,26.05767
11D63C2,2019-09-28 07:30:00.000,15.51459
11D63C5,2019-09-28 07:30:00.000,42.24075
11D63D0,2019-09-28 07:30:00.000,1507.2398
11D63E0,2019-09-28 07:30:00.000,35.65195
11D63E3,2019-09-28 07:30:00.000,65.84491
11D63E6,2019-09-28 07:30:00.000,5.68673
11D63F9,2019-09-28 07:30:00.000,33.19537
11D6409,2019-09-28 07:30:00.000,33.41996
11D640B,2019-09-28 07:30:00.000,48.35539
11D641E,2019-09-28 07:30:00.000,15.96567
11D6424,2019-09-28 07:30:00.000,31.86432
11D6459,2019-09-28 07:30:00.000,4.1446
11D648C,2019-09-28 07:30:00.000,26.048
11D6495,2019-09-28 07:30:00.000,30.96488
11D6496,2019-09-28 07:30:00.000,20.79474
11D64CD,2019-09-28 07:30:00.000,20.03598
11D64E1,2019-09-28 07:30:00.000,38.2546
11D64E8,2019-09-28 07:30:00.000,42.87987
11D6500,2019-09-28 07:30:00.000,32.98972
11D657C,2019-09-28 07:30:00.000,5.22075
11D658C,2019-09-28 07:30:00.000,37.12956
11D65CC,2019-09-28 07:30:00.000,69.31098
11D65CD,2019-09-28 07:30:00.000,7.98993
11D65D0,2019-09-28 07:30:00.000,55.40301
11D65DB,2019-09-28 07:30:00.000,63.74851
11D65E6,2019-09-28 07:30:00.000,29.11498
11D65F6,2019-09-28 07:30:00.000,47.48513
11D6604,2019-09-28 07:30:00.000,76.19172
11D660D,2019-09-28 07:30:00.000,15.09785
11D6615,2019-09-28 07:30:00.000,36.51031
11D6616,2019-09-28 07:30:00.000,31.19532
11D6617,2019-09-28 07:30:00.000,25.59286
11D6628,2019-09-28 07:30:00.000,671.7483
11D6636,2019-09-28 07:30:00.000,31.45739
11D6638,2019-09-28 07:30:00.000,51.15223
11D6642,2019-09-28 07:30:00.000,5.36622
11D6643,2019-09-28 07:30:00.000,35.06338
11D6649,2019-09-28 07:30:00.000,5.43161
11D664C,2019-09-28 07:30:00.000,32.21667
11D6652,2019-09-28 07:30:00.000,32.09229
11D6653,2019-09-28 07:30:00.000,40.45446
11D6656,2019-09-28 07:30:00.000,18.1414
11D6658,2019-09-28 07:30:00.000,52.89551
11D6687,2019-09-28 07:30:00.000,59.59625
11D6694,2019-09-28 07:30:00.000,9.47832
11D6121,2019-09-28 07:15:00.000,61.35759
11D61F3,2019-09-28 07:15:00.000,54.43625
11D61F6,2019-09-28 07:15:00.000,58.9415
11D622D,2019-09-28 07:15:00.000,28.94394
11D6243,2019-09-28 07:15:00.000,40.99912
11D6251,2019-09-28 07:15:00.000,53.23252
11D627F,2019-09-28 07:15:00.000,31.38813
11D62C3,2019-09-28 07:15:00.000,11.24907
11D62D1,2019-09-28 07:15:00.000,3.83062
11D6321,2019-09-28 07:15:00.000,48.75655
11D632C,2019-09-28 07:15:00.000,49.31146
11D6369,2019-09-28 07:15:00.000,48.6218
11D636D,2019-09-28 07:15:00.000,41.75348
11D63BB,2019-09-28 07:15:00.000,16.70604
11D63BD,2019-09-28 07:15:00.000,26.0537
11D63C2,2019-09-28 07:15:00.000,15.50335
11D63C5,2019-09-28 07:15:00.000,42.22493
11D63D0,2019-09-28 07:15:00.000,1507.0419
11D63E0,2019-09-28 07:15:00.000,35.64353
11D63E3,2019-09-28 07:15:00.000,65.78992
11D63E6,2019-09-28 07:15:00.000,5.68673
11D63F9,2019-09-28 07:15:00.000,33.19448
11D6409,2019-09-28 07:15:00.000,33.41996
11D640B,2019-09-28 07:15:00.000,48.34004
11D641E,2019-09-28 07:15:00.000,15.96567
11D6424,2019-09-28 07:15:00.000,31.86432
